doi,type,year,source,title,IC2-RQ1,IC2-RQ2,IC2-RQ3,IC3,EC3,EC6,Decisions,Comments,,
10.1016/j.actaastro.2018.02.029,article,2018.0,Acta Astronautica,Testing the efficiency of rover science protocols for robotic sample selection: A GeoHeuristic Operational Strategies Test,False,False,False,False,False,False,N,,,
10.1109/TGRS.2023.3266799,article,2023.0,IEEE Transactions on Geoscience and Remote Sensing,Spatial-Spectral Dual Back-Projection Network for Pansharpening,False,False,False,False,False,False,N,,,
10.1016/S0021-9290(96)80010-8,article,1996.0,Journal of Biomechanics,Distributed moment histogram: A neurophysiology based method of agonist and antagonist trunk muscle activity prediction,False,False,False,False,False,False,N,,,
10.1016/j.compstruct.2020.112540,article,2020.0,Composite Structures,On the Almansi-Michell solution and its numerical implementation for heterogeneous beams with periodic microstructures subject to periodically-varying loads,False,False,False,False,False,False,N,,,
10.1145/1452392.1452454,inproceedings,2008.0,Proceedings of the 10th International Conference on Multimodal Interfaces,Embodied conversational agents for voice-biometric interfaces,False,False,False,False,False,False,N,,,
10.1109/BigData55660.2022.10020508,inproceedings,2022.0,2022 IEEE International Conference on Big Data (Big Data),"Data Virtual Machines: Simplifying Data Sharing, Exploration & Querying in Big Data Environments",False,False,False,False,False,False,N,,,
10.1145/2906151,article,2016.0,ACM Comput. Surv.,Understanding Graph-Based Trust Evaluation in Online Social Networks: Methodologies and Challenges,False,False,False,False,False,False,N,,,
10.1016/B978-0-12-385185-7.00027-5,incollection,2011.0,Analog Circuit Design,27 - Designing linear circuits for 5V single supply operation,False,False,False,False,False,False,N,,,
10.1016/0094-5765(91)90042-4,article,1991.0,Acta Astronautica,Analogy between training for dancers and problems of adjustment to microgravity: An evaluation of the subjective vertical in dancers,False,False,False,False,False,False,N,,,
10.1007/978-3-642-16438-5_43,inproceedings,2010.0,Knowledge Engineering and Management by the Masses,Reasoning by {Analogy} in the {Generation} of {Domain} {Acceptable} {Ontology} {Refinements},False,False,False,False,False,False,N,,,
10.1109/FTDCS.1990.138314,inproceedings,1990.0,[1990] Proceedings. Second IEEE Workshop on Future Trends of Distributed Computing Systems,Linking schemas and module specifications for distributed systems,False,False,False,False,False,False,N,,,
10.1016/j.ijheatmasstransfer.2020.120243,article,2020.0,International Journal of Heat and Mass Transfer,Atomization and spray characteristics around an ERBS using various operational models and conditions: numerical investigation,False,False,False,False,False,False,N,,,
10.1109/ICIP.2001.958981,inproceedings,2001.0,Proceedings 2001 International Conference on Image Processing (Cat. No.01CH37205),DWT based non-parametric texture modeling,False,False,False,False,False,False,N,,,
10.1109/ICC45041.2023.10279003,inproceedings,2023.0,ICC 2023 - IEEE International Conference on Communications,Reconfigurable Quantum Internet Service Provider,False,False,False,False,False,False,N,,,
,inproceedings,2010.0,Proceedings of the 73rd ASIS   amp;T Annual Meeting on Navigating Streams in an Information Ecosystem - Volume 47,Questions are content: a taxonomy of questions in a microblogging environment,False,False,False,False,False,False,N,,,
10.1016/j.actaastro.2022.07.042,article,2022.0,Acta Astronautica,Use of space analog missions as an educational tool in primary schools,False,False,False,False,False,False,N,,,
10.1109/3DVis.2014.7160097,inproceedings,2014.0,2014 IEEE VIS International Workshop on 3DVis (3DVis),How to master challenges in experimental evaluation of 2D versus 3D software visualizations,False,False,False,False,False,False,N,,,
10.1039/d3na00743j,article,2023.0,Nanoscale Advances,"Influence of photothermal and plasma-mediated nano-processes on fluence thresholds for ultrafast laser-induced cavitation around gold nanoparticles††Electronic supplementary information (ESI) available: Additional details of the characterization of the optical setup, the theoretical modelling and analysis related to the relative contribution of photothermal and plasma-mediated processes demonstrated by eqn (4) of the main text. See DOI: https://doi.org/10.1039/d3na00743j",False,False,False,False,False,False,N,,,
10.1016/j.optlaseng.2024.108669,article,2025.0,Optics and Lasers in Engineering,Parallel multiplexing optical spatial differentiation based on a superposed complex amplitude filter,False,False,False,False,False,False,N,,,
10.1016/S1672-6529(09)60207-9,article,2010.0,Journal of Bionic Engineering,The Lightweight Design of Low RCS Pylon Based on Structural Bionics,False,False,False,False,False,False,N,,,
10.1109/JSTARS.2022.3224911,article,2023.0,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,Hypothetical Cirrus Band Generation for Advanced Himawari Imager Sensor Using Data-to-Data Translation With Advanced Meteorological Imager Observations,False,False,False,False,False,False,N,,,
10.1016/j.enconman.2018.06.068,article,2018.0,Energy Conversion and Management,Heterogeneously catalyzed transesterification of palm oil with methanol to produce biodiesel over calcined dolomite: The role of magnesium oxide,False,False,False,False,False,False,N,,,
10.1109/HUICS.1996.549516,inproceedings,1996.0,Proceedings Third Annual Symposium on Human Interaction with Complex Systems. HICS'96,The cognitive systems engineering of automated medical evacuation scheduling and its implications,False,False,False,False,False,False,N,,,
10.1145/1378773.1378815,inproceedings,2008.0,Proceedings of the 13th International Conference on Intelligent User Interfaces,Case-based reasoning for procedure learning by instruction,False,False,False,False,False,False,N,,,
10.1016/j.pmcj.2014.08.010,article,2015.0,Pervasive and Mobile Computing,Exploring real world points of interest: Design and evaluation of object-centric exploration techniques for augmented reality,False,False,False,False,False,False,N,,,
10.1145/1290082.1290111,inproceedings,2007.0,Proceedings of the International Workshop on Workshop on Multimedia Information Retrieval,Evaluating bag-of-visual-words representations in scene classification,False,False,False,False,False,False,N,,,
10.1016/j.ijheatmasstransfer.2023.124881,article,2024.0,International Journal of Heat and Mass Transfer,Experimental validation of the mechanism and condition for the onset of significant void in subcooled flow boiling,False,False,False,False,False,False,N,,,
10.1162/089120100561674,article,2000.0,Comput. Linguist.,A multistrategy approach to improving pronunciation by analogy,True,False,False,False,False,False,N,,,
10.1145/3024969.3024995,inproceedings,2017.0,"Proceedings of the Eleventh International Conference on Tangible, Embedded, and Embodied Interaction","Window-Shaping: 3D Design Ideation by Creating on, Borrowing from, and Looking at the Physical World",False,False,False,False,False,False,N,,,
10.1016/j.epsr.2021.107056,article,2021.0,Electric Power Systems Research,A novel pilot protection scheme for transmission lines based on current distribution histograms and their Bhattacharyya coefficient,False,False,False,False,False,False,N,,,
10.1016/S0026-2692(02)00093-9,article,2002.0,Microelectronics Journal,Synthesis method for testable electrical networks using 1st order building blocks,False,False,False,False,False,False,N,,,
10.1145/1402958.1402973,inproceedings,2008.0,Proceedings of the ACM SIGCOMM 2008 Conference on Data Communication,Network exception handlers: host-network control in enterprise networks,False,False,False,False,False,False,N,,,
10.1016/j.procir.2016.08.017,article,2016.0,Procedia CIRP,An Approach for Selecting Cost Estimation Techniques for Innovative High Value Manufacturing Products,False,False,False,False,False,False,N,,,
10.1109/ITMC.2005.7461271,inproceedings,2005.0,2005 IEEE International Technology Management Conference (ICE),A Semantic Web approach to CE,False,False,False,False,False,False,N,,,
10.1109/PTC.2009.5281811,inproceedings,2009.0,2009 IEEE Bucharest PowerTech,Test bench for self-healing functionalities applied on distribution network with distributed generators,False,False,False,False,False,False,N,,,
,inproceedings,2010.0,Proceedings of the Eleventh Australasian Conference on User Interface - Volume 106,Life-sketch: a framework for sketch-based modelling and animation of 3D objects,False,False,False,False,False,False,N,,,
10.1016/j.engstruct.2007.11.016,article,2008.0,Engineering Structures,An improved model for the dynamic analysis of plates stiffened by parallel beams,False,False,False,False,False,False,N,,,
10.1145/3648188.3675145,inproceedings,2024.0,Proceedings of the 35th ACM Conference on Hypertext and Social Media,Uncovering Peer Production's Homogeneity: A Synthesis of Serious Information and Entertainment,False,False,False,False,False,False,N,,,
10.1109/ICSMC.1997.638073,inproceedings,1997.0,"1997 IEEE International Conference on Systems, Man, and Cybernetics. Computational Cybernetics and Simulation",Forum: computational cybernetics - its opportunity and challenge,False,False,False,False,False,False,N,,,
10.1016/j.jobe.2021.103556,article,2022.0,Journal of Building Engineering,Hybrid steel staggered truss frame (SSTF): A probabilistic spectral energy modification coefficient surface model for damage-control evaluation and performance insights,False,False,False,False,False,False,N,,,
10.1109/ISIT.2001.935953,inproceedings,2001.0,Proceedings. 2001 IEEE International Symposium on Information Theory (IEEE Cat. No.01CH37252),The effect of redundancy on measurement,False,False,False,False,False,False,N,,,
,article,2010.0,J. Artif. Int. Res.,Text relatedness based on a word thesaurus,False,True,False,False,False,False,Y,,,
10.1109/TVCG.2013.178,article,2013.0,IEEE Transactions on Visualization and Computer Graphics,MotionExplorer: Exploratory Search in Human Motion Capture Data Based on Hierarchical Aggregation,False,False,False,False,False,False,N,,,
10.1109/ACC.2013.6580465,inproceedings,2013.0,2013 American Control Conference,Instability criteria for Lur'e systems toward oscillation analysis of uncertain gene networks,False,False,False,False,False,False,N,,,
10.1109/ICASSP.1982.1171476,inproceedings,1982.0,"ICASSP '82. IEEE International Conference on Acoustics, Speech, and Signal Processing",Dynamic focussing and ultrasonic imaging,False,False,False,False,False,False,N,,,
10.1109/TED.2018.2854869,article,2019.0,IEEE Transactions on Electron Devices,Plasmons in Ballistic Nanostructures With Stubs: Transmission Line Approach,False,False,False,False,False,False,N,,,
10.1016/j.ijheatmasstransfer.2009.11.043,article,2010.0,International Journal of Heat and Mass Transfer,Conjugate heat and mass transfer in membrane-formed channels in all entry regions,False,False,False,False,False,False,N,,,
10.1109/CBI.2017.64,inproceedings,2017.0,2017 IEEE 19th Conference on Business Informatics (CBI),Transforming the Connected Car into a Business Model Innovation,False,False,False,False,False,False,N,,,
10.1109/SNPD-SAWN.2005.22,inproceedings,2005.0,"Sixth International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing and First ACIS International Workshop on Self-Assembling Wireless Network",Application of the abstractional concept mapping theory for the interpretation of novel metaphor,True,False,False,False,False,False,Y,,,
10.1016/j.compstruct.2024.118276,article,2024.0,Composite Structures,Non-linear buckling analysis of delaminated hat-stringer panels using variational asymptotic method,False,False,False,False,False,False,N,,,
10.1016/0263-2241(96)00005-X,article,1996.0,Measurement,Reproducibility of the gold melting point of the type S thermocouple by the wire-bridge method with change of the heating rate,False,False,False,False,False,False,N,,,
10.1016/j.bioflm.2024.100178,article,2024.0,Biofilm,Multimodal evaluation of drug antibacterial activity reveals cinnamaldehyde analog anti-biofilm effects against Haemophilus influenzae,False,False,False,False,False,False,N,,,
