doi,type,year,source,title
10.1109/58.852085,article,2000.0,"IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control",PSpice simulation of ultrasonic systems
10.1109/TPWRS.2019.2954453,article,2020.0,IEEE Transactions on Power Systems,Lossy DistFlow Formulation for Single and Multiphase Radial Feeders
10.1109/STHERM.1997.566781,inproceedings,1997.0,Thirteenth Annual IEEE. Semiconductor Thermal Measurement and Management Symposium,"Thermal characterization of electronic parts with compact models: interpretation, application, and the need for a paradigm shift"
10.1109/ROBOT.2002.1013448,inproceedings,2002.0,Proceedings 2002 IEEE International Conference on Robotics and Automation (Cat. No.02CH37292),Experiments in closed-loop control for an underwater eel-like robot
10.1109/ROBOT.2000.844840,inproceedings,2000.0,Proceedings 2000 ICRA. Millennium Conference. IEEE International Conference on Robotics and Automation. Symposia Proceedings (Cat. No.00CH37065),Motion planning for dynamic eel-like robots
10.1109/COMMNET.2019.8742365,inproceedings,2019.0,2019 International Conference on Advanced Communication Technologies and Networking (CommNet),GIS Based Fuzzy Analytic Hierarchy Process for wind Energy Sites Selection
10.1109/METRICS.2005.33,inproceedings,2005.0,11th IEEE International Software Metrics Symposium (METRICS'05),Early & Quick function point: sizing more with less
10.1109/CVPRW.2019.00107,inproceedings,2019.0,2019 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),Changing the Image Memorability: From Basic Photo Editing to GANs
10.1109/ACIT52158.2021.9548379,inproceedings,2021.0,2021 11th International Conference on Advanced Computer Information Technologies (ACIT),Method of Structural Identification the Interval Models of Static Objects
10.1109/IISA59645.2023.10345878,inproceedings,2023.0,"2023 14th International Conference on Information, Intelligence, Systems & Applications (IISA)",ChatGPT in Artificial Intelligence-Empowered E-Learning for Cultural Heritage: The case of Lyrics and Poems
10.1109/ICCV51070.2023.00707,inproceedings,2023.0,2023 IEEE/CVF International Conference on Computer Vision (ICCV),ToonTalker: Cross-Domain Face Reenactment
10.1109/PROC.1964.3181,article,1964.0,Proceedings of the IEEE,Collective elastic waves in piezoelectric semiconductors
10.1109/TIE.2023.3262881,article,2024.0,IEEE Transactions on Industrial Electronics,Coupling Effect on Unbalanced Voltages and Power Under Faulty Condition in Triple Three-Phase Wind Power Generators
10.1109/TOOLS.2000.848755,inproceedings,2000.0,Proceedings 33rd International Conference on Technology of Object-Oriented Languages and Systems TOOLS 33,Testing-for-trust: the genetic selection model applied to component qualification
10.1109/NGI.2007.371220,inproceedings,2007.0,2007 Next Generation Internet Networks,Notice of Violation of IEEE Publication Principles: On the Analysis of Queues with Long Range Dependent Traffic: An Extended Maximum Entropy Approach
10.1109/FTDCS.1990.138314,inproceedings,1990.0,[1990] Proceedings. Second IEEE Workshop on Future Trends of Distributed Computing Systems,Linking schemas and module specifications for distributed systems
10.1109/ACCESS.2022.3151692,article,2022.0,IEEE Access,Coupled Oscillator Dynamics in Brain EEG Signals: Manifestation of synchronization and Across Frequency Energy Exchange by Neutral Turbulence
,inproceedings,2019.0,2019 32nd Symposium on Integrated Circuits and Systems Design (SBCCI),Energy efficient fJ/spike LTS e-Neuron using 55-nm node
10.1109/JLT.2018.2885173,article,2019.0,Journal of Lightwave Technology,400-Gb/s Single-Photodiode Polarization-Agnostic Kramers–Kronig Reception of Distributedly Aggregated Superchannel
10.1109/EDUCON52537.2022.9766379,inproceedings,2022.0,2022 IEEE Global Engineering Education Conference (EDUCON),A Tangible-Tool-Based Lesson Plan on Cipher Key Exchange Protocol for Early-Stage Learners
10.1109/SISPAD.2006.282845,inproceedings,2006.0,2006 International Conference on Simulation of Semiconductor Processes and Devices,Numerical Simulation of RF Noise in Si Devices
10.1109/TPWRS.2023.3301928,article,2024.0,IEEE Transactions on Power Systems,Simplified Transient Model of DFIG Wind Turbine for COI Frequency Dynamics and Frequency Spatial Variation Analysis
,inproceedings,2004.0,2004 International Conference on Probabilistic Methods Applied to Power Systems,Reliability of intelligent power routers
10.1109/ISNCC55209.2022.9851736,inproceedings,2022.0,"2022 International Symposium on Networks, Computers and Communications (ISNCC)",A Vision of 6G from the Perspective of Low-Complexity Hardware Micro/Nano Components
10.1109/IRI.2017.31,inproceedings,2017.0,2017 IEEE International Conference on Information Reuse and Integration (IRI),Knowledge Amplification through Randomization for Scheduling Systems
10.1109/ICOT.2013.6521192,inproceedings,2013.0,2013 1st International Conference on Orange Technologies (ICOT),A review on heart sound modeling: Fluid dynamics and signal processing perspective
10.1109/TOOLS.1998.713605,inproceedings,1998.0,Proceedings Technology of Object-Oriented Languages. TOOLS 27 (Cat. No.98EX224),Enhancing object communication mechanisms
10.1111/j.1365-2966.2004.07521.x,article,2004.0,Monthly Notices of the Royal Astronomical Society,Are interactions the primary triggers of star formation in dwarf galaxies?
10.1109/ICC45041.2023.10279003,inproceedings,2023.0,ICC 2023 - IEEE International Conference on Communications,Reconfigurable Quantum Internet Service Provider
10.1109/ACCESS.2024.3422224,article,2024.0,IEEE Access,An Adaptive Sampling Method Based on Expected Improvement Function and Residual Gradient in PINNs
10.1109/VRW58643.2023.00196,inproceedings,2023.0,2023 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and Workshops (VRW),Tether-Handle Interaction for Retrieving Out-of-Range Objects in VR
10.1109/WI.2005.83,inproceedings,2005.0,The 2005 IEEE/WIC/ACM International Conference on Web Intelligence (WI'05),Intelligent Web information mapping with HyperMap
10.1109/IJCNN.2010.5596599,inproceedings,2010.0,The 2010 International Joint Conference on Neural Networks (IJCNN),Artificial immune systems for Artificial Olfaction data analysis: Comparison between AIRS and ANN models
10.1109/PTC.2011.6019363,inproceedings,2011.0,2011 IEEE Trondheim PowerTech,Solar tracker system based on a Digital Heuristic Controller
10.1109/IALP.2017.8300566,inproceedings,2017.0,2017 International Conference on Asian Language Processing (IALP),Embedding wikipedia title based on its wikipedia text and categories
10.1109/ICSMC.1999.814248,inproceedings,1999.0,"IEEE SMC'99 Conference Proceedings. 1999 IEEE International Conference on Systems, Man, and Cybernetics (Cat. No.99CH37028)",Modelling interface agents for personality-based behaviour
10.1109/ICSR.1994.365780,inproceedings,1994.0,Proceedings of 1994 3rd International Conference on Software Reuse,Debate on software reuse libraries
10.1109/JMEMS.2002.803414,article,2002.0,Journal of Microelectromechanical Systems,A pneumatically actuated full in-channel microvalve with MOSFET-like function in fluid channel networks
10.1109/ICOIN.2011.5723191,inproceedings,2011.0,The International Conference on Information Networking 2011 (ICOIN2011),A “network-paging” based method for wide-area live-migration of VMs
10.1109/TETC.2016.2615861,article,2017.0,IEEE Transactions on Emerging Topics in Computing,Design and Implementation of Location-Based Learning Games: Four Case Studies with “QuesTInSitu: The Game”
10.1109/ACCESS.2024.3362907,article,2024.0,IEEE Access,Preserving Privacy in Association Rule Mining Using Metaheuristic-Based Algorithms: A Systematic Literature Review
10.1109/TVCG.2014.2346437,article,2014.0,IEEE Transactions on Visualization and Computer Graphics,Effects of Presentation Mode and Pace Control on Performance in Image Classification
10.1109/ICRAIE52900.2021.9704026,inproceedings,2021.0,2021 6th IEEE International Conference on Recent Advances and Innovations in Engineering (ICRAIE),Monitoring Idling Car Gas Leakage and Notification via Mobile with Eco-Feedback
10.1109/PEDG.2016.7527092,inproceedings,2016.0,2016 IEEE 7th International Symposium on Power Electronics for Distributed Generation Systems (PEDG),MPPT and control design of a Vienna rectifier-based low power wind turbine with reduced number of sensors
10.1109/ICHR.2010.5686299,inproceedings,2010.0,2010 10th IEEE-RAS International Conference on Humanoid Robots,Inclination estimation and balance of robot using Vestibular Dynamic Inclinometer
10.1109/HICSS.1999.773030,inproceedings,1999.0,Proceedings of the 32nd Annual Hawaii International Conference on Systems Sciences. 1999. HICSS-32. Abstracts and CD-ROM of Full Papers,Breaking the wall: the rise of telemedicine as the new collaborative interface
10.1002/9781119763222.ch18,inbook,2024.0,Theory and Computation of Electromagnetic Fields in Layered Media,Methods Based on Rational Function Approximation of Green's Function Spectra
,inbook,2003.0,Neural Computing Architectures: The Design of Brain-Like Machines,Statistical mechanics and neural networks
10.1109/ICSR.1994.365787,inproceedings,1994.0,Proceedings of 1994 3rd International Conference on Software Reuse,Domain modeling for reuse
10.1109/ACCESS.2022.3214808,article,2022.0,IEEE Access,Haphazard Cuboids Feature Extraction for Micro-Expression Recognition
10.1109/SIU.2017.7960223,inproceedings,2017.0,2017 25th Signal Processing and Communications Applications Conference (SIU),Linguistic features in Turkish word representations
10.1109/IJCNN.2019.8852270,inproceedings,2019.0,2019 International Joint Conference on Neural Networks (IJCNN),A Character-Enhanced Chinese Word Embedding Model
10.1109/ICASSP.1982.1171476,inproceedings,1982.0,"ICASSP '82. IEEE International Conference on Acoustics, Speech, and Signal Processing",Dynamic focussing and ultrasonic imaging
10.1109/ROBOT.2004.1302461,inproceedings,2004.0,"IEEE International Conference on Robotics and Automation, 2004. Proceedings. ICRA '04. 2004","Using small format aerial photographs (SFAP) to map coral reefs in Rio Grande do Norte, Brazil"
10.1109/CVPR52733.2024.00164,inproceedings,2024.0,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),NRDF: Neural Riemannian Distance Fields for Learning Articulated Pose Priors
10.1109/IMTC.2007.379101,inproceedings,2007.0,2007 IEEE Instrumentation & Measurement Technology Conference IMTC 2007,On the Accuracy of Electric Energy Revenue Meter Chain Under Non-Sinusoidal Conditions: A Modeling Based Approach
10.1109/ICMTMA.2011.374,inproceedings,2011.0,2011 Third International Conference on Measuring Technology and Mechatronics Automation,Identification and Classification of Relationships in Collaborative Virtual Assembly
10.1109/ICAIQSA64000.2024.10882171,inproceedings,2024.0,2024 International Conference on Artificial Intelligence and Quantum Computation-Based Sensor Application (ICAIQSA),HarmonicBERT: Music Production Language Modeling
10.1109/IEMBS.1988.94753,inproceedings,1988.0,Proceedings of the Annual International Conference of the IEEE Engineering in Medicine and Biology Society,Assessment of autonomic nervous system by monitoring skin electrical resistance and capacitance
10.1109/ATEE.2019.8725023,inproceedings,2019.0,2019 11th International Symposium on Advanced Topics in Electrical Engineering (ATEE),Power Compensation for Asymmetrical Voltages 3D Vector versus α-β Method
10.1109/ISPACS.2013.6704545,inproceedings,2013.0,2013 International Symposium on Intelligent Signal Processing and Communication Systems,Information-geometric optimization for nonlinear noise reduction systems
10.1109/MLSP.2019.8918913,inproceedings,2019.0,2019 IEEE 29th International Workshop on Machine Learning for Signal Processing (MLSP),Voice Anonymization in Urban Sound Recordings
10.1109/FPT.2009.5377658,inproceedings,2009.0,2009 International Conference on Field-Programmable Technology,An architecture for exploiting coarse-grain parallelism on FPGAs
10.1109/TNET.2024.3508464,article,2024.0,IEEE Transactions on Networking,Waterfall: Fast Network Flow Rules Checking and Conflict Resolution
10.1109/SIITME.2016.7777261,inproceedings,2016.0,2016 IEEE 22nd International Symposium for Design and Technology in Electronic Packaging (SIITME),Improved tamper detection circuit based on linear-feedback shift register
10.1109/SSST.1998.660110,inproceedings,1998.0,Proceedings of Thirtieth Southeastern Symposium on System Theory,ATM networks for telecommunication systems
